source,target,value
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Diesel,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
LPG_NGL,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Diesel,Manufacturing,11
Coal,Manufacturing,11
LPG_NGL,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Diesel,Manufacturing,11
Coal,Manufacturing,11
LPG_NGL,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
LPG_NGL,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
LPG_NGL,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
LPG_NGL,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Other,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Diesel,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Other,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Coal,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Residual_fuel_oil,Manufacturing,11
Coal,Manufacturing,12
LPG_NGL,Manufacturing,12
Diesel,Manufacturing,12
Other,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Other,Manufacturing,12
LPG_NGL,Manufacturing,12
Other,Manufacturing,12
Other,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Coal,Manufacturing,12
Other,Manufacturing,12
Other,Manufacturing,12
LPG_NGL,Manufacturing,12
LPG_NGL,Construction,12
LPG_NGL,Construction,12
Other,Manufacturing,12
Other,Manufacturing,12
Other,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Other,Manufacturing,12
Other,Manufacturing,12
Other,Manufacturing,12
Coke_and_breeze,Manufacturing,12
Other,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Coal,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Coal,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Residual_fuel_oil,Manufacturing,12
Coal,Manufacturing,12
Residual_fuel_oil,Manufacturing,13
Residual_fuel_oil,Manufacturing,13
Other,Manufacturing,13
Residual_fuel_oil,Manufacturing,13
Coke_and_breeze,Manufacturing,13
Coal,Mining,13
Other,Manufacturing,13
Coal,Mining,13
Other,Manufacturing,13
Coke_and_breeze,Manufacturing,13
Coke_and_breeze,Manufacturing,13
LPG_NGL,Manufacturing,13
LPG_NGL,Construction,13
LPG_NGL,Manufacturing,13
LPG_NGL,Construction,13
LPG_NGL,Construction,13
LPG_NGL,Manufacturing,13
Diesel,Manufacturing,13
Residual_fuel_oil,Manufacturing,13
Diesel,Manufacturing,13
Other,Manufacturing,14
LPG_NGL,Manufacturing,14
LPG_NGL,Manufacturing,14
Other,Manufacturing,14
LPG_NGL,Manufacturing,14
Other,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Other,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Coal,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Diesel,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Diesel,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
LPG_NGL,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
LPG_NGL,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Other,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Coal,Manufacturing,14
Other,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Coke_and_breeze,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Coal,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Coal,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Diesel,Manufacturing,14
Residual_fuel_oil,Manufacturing,14
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Residual_fuel_oil,Manufacturing,15
Residual_fuel_oil,Manufacturing,15
Residual_fuel_oil,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Other,Manufacturing,15
Other,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Other,Manufacturing,15
Residual_fuel_oil,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Coke_and_breeze,Manufacturing,15
Other,Manufacturing,15
LPG_NGL,Manufacturing,16
Diesel,Manufacturing,16
Diesel,Manufacturing,16
Diesel,Manufacturing,16
Residual_fuel_oil,Manufacturing,16
Coal,Manufacturing,16
Coal,Manufacturing,16
Residual_fuel_oil,Manufacturing,16
Other,Manufacturing,16
Diesel,Manufacturing,16
Diesel,Manufacturing,16
Coal,Manufacturing,16
Coke_and_breeze,Manufacturing,16
Other,Manufacturing,16
Diesel,Manufacturing,16
Other,Manufacturing,16
Other,Manufacturing,17
Diesel,Manufacturing,17
Coal,Mining,17
Residual_fuel_oil,Manufacturing,17
Diesel,Manufacturing,17
Coke_and_breeze,Manufacturing,17
LPG_NGL,Manufacturing,17
Residual_fuel_oil,Manufacturing,17
Other,Manufacturing,17
Coal,Manufacturing,17
LPG_NGL,Manufacturing,17
LPG_NGL,Manufacturing,18
Other,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Other,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
LPG_NGL,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
LPG_NGL,Manufacturing,18
Diesel,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
LPG_NGL,Agriculture,18
Residual_fuel_oil,Manufacturing,18
Diesel,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Other,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Diesel,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
Residual_fuel_oil,Manufacturing,18
LPG_NGL,Manufacturing,18
Coal,Manufacturing,19
LPG_NGL,Manufacturing,19
Coal,Manufacturing,19
Coal,Manufacturing,19
Diesel,Manufacturing,19
LPG_NGL,Manufacturing,19
Coal,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
Other,Manufacturing,19
LPG_NGL,Manufacturing,19
Other,Manufacturing,19
Diesel,Manufacturing,19
Residual_fuel_oil,Agriculture,19
Coke_and_breeze,Manufacturing,19
LPG_NGL,Agriculture,19
Coke_and_breeze,Manufacturing,19
Residual_fuel_oil,Manufacturing,19
Coal,Manufacturing,19
Other,Manufacturing,19
Coal,Manufacturing,19
LPG_NGL,Manufacturing,19
Coal,Manufacturing,19
LPG_NGL,Manufacturing,19
Coke_and_breeze,Manufacturing,19
Coke_and_breeze,Manufacturing,19
Residual_fuel_oil,Manufacturing,19
Coal,Manufacturing,19
Coal,Manufacturing,19
Coal,Manufacturing,19
LPG_NGL,Manufacturing,19
Coal,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,19
LPG_NGL,Manufacturing,20
Diesel,Manufacturing,20
Other,Manufacturing,20
Coal,Manufacturing,20
Coal,Manufacturing,20
Residual_fuel_oil,Manufacturing,20
Residual_fuel_oil,Manufacturing,20
Coke_and_breeze,Manufacturing,20
Diesel,Manufacturing,20
Coal,Manufacturing,20
Residual_fuel_oil,Manufacturing,20
Residual_fuel_oil,Manufacturing,20
Coal,Manufacturing,20
Coal,Manufacturing,20
Coke_and_breeze,Manufacturing,20
LPG_NGL,Manufacturing,20
Coke_and_breeze,Manufacturing,20
LPG_NGL,Manufacturing,20
Coke_and_breeze,Manufacturing,20
Coke_and_breeze,Manufacturing,20
LPG_NGL,Manufacturing,20
Coal,Manufacturing,20
Other,Manufacturing,20
Coke_and_breeze,Manufacturing,20
Residual_fuel_oil,Manufacturing,20
Diesel,Manufacturing,20
Diesel,Manufacturing,20
Residual_fuel_oil,Manufacturing,20
Coal,Manufacturing,20
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Diesel,Manufacturing,21
Coal,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
Coal,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
Diesel,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Other,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
LPG_NGL,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
LPG_NGL,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
Other,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Other,Manufacturing,21
Coke_and_breeze,Manufacturing,21
Coke_and_breeze,Manufacturing,21
Residual_fuel_oil,Manufacturing,21
LPG_NGL,Manufacturing,21
LPG_NGL,Manufacturing,21
Diesel,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Coal,Manufacturing,21
Diesel,Manufacturing,21
LPG_NGL,Manufacturing,22
Coal,Manufacturing,22
LPG_NGL,Manufacturing,22
LPG_NGL,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Other,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Other,Manufacturing,22
Residual_fuel_oil,Manufacturing,22
Other,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Coal,Manufacturing,22
Other,Manufacturing,23
Coal,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Other,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
Diesel,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
Coal,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
LPG_NGL,Manufacturing,23
Coal,Manufacturing,23
LPG_NGL,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
LPG_NGL,Manufacturing,23
LPG_NGL,Manufacturing,23
Coal,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
LPG_NGL,Manufacturing,23
LPG_NGL,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Coal,Manufacturing,23
Residual_fuel_oil,Manufacturing,23
Other,Manufacturing,24
Residual_fuel_oil,Manufacturing,24
LPG_NGL,Manufacturing,24
Residual_fuel_oil,Manufacturing,24
Other,Manufacturing,24
Diesel,Manufacturing,24
Diesel,Manufacturing,24
Coal,Manufacturing,24
Residual_fuel_oil,Manufacturing,24
Residual_fuel_oil,Manufacturing,24
Diesel,Manufacturing,24
Coal,Manufacturing,25
Residual_fuel_oil,Manufacturing,25
Residual_fuel_oil,Manufacturing,25
Residual_fuel_oil,Manufacturing,25
LPG_NGL,Manufacturing,25
Residual_fuel_oil,Manufacturing,25
Coal,Manufacturing,25
Coal,Manufacturing,25
Coal,Manufacturing,25
Diesel,Manufacturing,25
LPG_NGL,Manufacturing,25
Residual_fuel_oil,Manufacturing,25
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Other,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
LPG_NGL,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Other,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Other,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Residual_fuel_oil,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Coke_and_breeze,Manufacturing,26
Other,Manufacturing,26
Diesel,Manufacturing,27
LPG_NGL,Manufacturing,27
LPG_NGL,Manufacturing,27
LPG_NGL,Manufacturing,27
Other,Manufacturing,27
Other,Manufacturing,27
Other,Manufacturing,27
Other,Manufacturing,27
Other,Manufacturing,27
Other,Manufacturing,27
Residual_fuel_oil,Manufacturing,27
Other,Manufacturing,27
LPG_NGL,Manufacturing,28
LPG_NGL,Manufacturing,28
Other,Manufacturing,28
Diesel,Manufacturing,28
LPG_NGL,Manufacturing,28
LPG_NGL,Construction,28
Other,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Diesel,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Other,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
LPG_NGL,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Coal,Manufacturing,28
Diesel,Manufacturing,28
Diesel,Manufacturing,28
Coke_and_breeze,Manufacturing,28
Coke_and_breeze,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
LPG_NGL,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Coal,Manufacturing,28
LPG_NGL,Manufacturing,28
LPG_NGL,Manufacturing,28
Other,Manufacturing,28
Diesel,Manufacturing,28
Coal,Manufacturing,28
Diesel,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Residual_fuel_oil,Manufacturing,28
Coal,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Diesel,Manufacturing,29
LPG_NGL,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Coal,Manufacturing,29
Diesel,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
LPG_NGL,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Coke_and_breeze,Manufacturing,29
Coal,Manufacturing,29
LPG_NGL,Manufacturing,29
Residual_fuel_oil,Manufacturing,29
Coal,Manufacturing,29
Other,Manufacturing,29
Coke_and_breeze,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
LPG_NGL,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Coal,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Coke_and_breeze,Manufacturing,30
LPG_NGL,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Coal,Manufacturing,30
Coal,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Residual_fuel_oil,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Coke_and_breeze,Manufacturing,30
Residual_fuel_oil,Manufacturing,31
Other,Manufacturing,31
Coke_and_breeze,Manufacturing,31
Coal,Manufacturing,31
Coke_and_breeze,Manufacturing,31
Other,Manufacturing,31
Other,Manufacturing,31
Diesel,Manufacturing,31
Coal,Manufacturing,31
Residual_fuel_oil,Manufacturing,31
Coal,Manufacturing,31
Coal,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
Coal,Manufacturing,32
Coal,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
Coke_and_breeze,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
Coal,Manufacturing,32
Coke_and_breeze,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
LPG_NGL,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
Residual_fuel_oil,Manufacturing,32
LPG_NGL,Manufacturing,32
Coal,Manufacturing,32
Coal,Manufacturing,32
Coal,Manufacturing,32
Coal,Manufacturing,32
Coal,Manufacturing,32
Coal,Manufacturing,32
Natural_gas,Manufacturing,33
Residual_fuel_oil,Manufacturing,33
