plant_id,fips_raw,county_FIPS,coord_lat,coord_long,coords,plant_name,plant_state,census_region,NERC_region,prime_mover,reported_FTC,AER_FTC,AER_FTC_full,MMBTU_con_tot_YTD,MMBTU_con_elec_YTD,MWh_net_gen_elec_YTD
50076,6111,06111,34.461667,-118.7511,"34.461667,-118.7511",Santa Felicia Dam,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,8141,8141,914
50079,36025,36025,42.502473,-74.98356,"42.502473,-74.98356",Goodyear Lake Plant,NY,MAT,NPCC,HY,WAT,HYC,Hydroelectric Conventional,42470,42470,4769
50080,23001,23001,44.477807,-70.200759,"44.477807,-70.200759",Otis Hydro,ME,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,497049,497049,55817
50081,23001,23001,44.503431,-70.249137,"44.503431,-70.249137",International Paper Riley Hydro,ME,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,199419,199419,22394
50082,23001,23001,44.470511,-70.187333,"44.470511,-70.187333",International Paper Livermore Hydro,ME,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,338301,338301,37990
50087,25027,25027,42.279015,-71.759772,"42.279015,-71.759772",Univ of Massachusetts Medical Center,MA,NEW,NPCC,GT,DFO,DFO,Distillate Petroleum,389,247,39.819
50087,25027,25027,42.279015,-71.759772,"42.279015,-71.759772",Univ of Massachusetts Medical Center,MA,NEW,NPCC,GT,NG,NG,Natural Gas,458299,291330,46961.181
50087,25027,25027,42.279015,-71.759772,"42.279015,-71.759772",Univ of Massachusetts Medical Center,MA,NEW,NPCC,ST,NG,NG,Natural Gas,789531,261356,18260.257
50087,25027,25027,42.279015,-71.759772,"42.279015,-71.759772",Univ of Massachusetts Medical Center,MA,NEW,NPCC,ST,RFO,RFO,Residual Petroleum,1978,598,48.743
50088,19013,19013,42.513608,-92.459122,"42.513608,-92.459122",University of Northern Iowa,IA,WNC,MRO,ST,BIT,COL,Coal ,108223,20039,2557.846
50088,19013,19013,42.513608,-92.459122,"42.513608,-92.459122",University of Northern Iowa,IA,WNC,MRO,ST,DFO,DFO,Distillate Petroleum,412,76,10.177
50088,19013,19013,42.513608,-92.459122,"42.513608,-92.459122",University of Northern Iowa,IA,WNC,MRO,ST,NG,NG,Natural Gas,491975,90313,12763.482
50088,19013,19013,42.513608,-92.459122,"42.513608,-92.459122",University of Northern Iowa,IA,WNC,MRO,ST,PC,PC,Petroleum Coke,201475,37040,4740.495
50089,6075,06075,37.77656,-122.451878,"37.77656,-122.451878",Univ of San Francisco Cogen,CA,PACC,WECC,IC,NG,NG,Natural Gas,119297,77715,9285
50091,53065,53065,48.947741,-117.795376,"48.947741,-117.795376",Sheep Creek Hydro,WA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,60562,60562,6801
50093,36019,36019,44.909915,-74.085798,"44.909915,-74.085798",Chateaugay High Falls Hydro,NY,MAT,NPCC,HY,WAT,HYC,Hydroelectric Conventional,63663,63663,7149
50094,34021,34021,40.2167,-74.7667,"40.2167,-74.7667","Vicinity Energy Trenton, L.P.",NJ,MAT,RFC,IC,DFO,DFO,Distillate Petroleum,436,188,36.042
50094,34021,34021,40.2167,-74.7667,"40.2167,-74.7667","Vicinity Energy Trenton, L.P.",NJ,MAT,RFC,IC,NG,NG,Natural Gas,2041,978,188.378
50099,16003,16003,44.954853,-116.387134,"44.954853,-116.387134",Tamarack Energy Partnership,ID,MTN,WECC,ST,WDS,WWW,Wood and Wood Waste,540347,119174,21860
50101,48241,48241,30.3419,-94.0656,"30.3419,-94.0656",WestRock (TX),TX,WSC,TRE,ST,BLQ,WWW,Wood and Wood Waste,14775985,1337337,290043.42
50101,48241,48241,30.3419,-94.0656,"30.3419,-94.0656",WestRock (TX),TX,WSC,TRE,ST,DFO,DFO,Distillate Petroleum,0,0,0
50101,48241,48241,30.3419,-94.0656,"30.3419,-94.0656",WestRock (TX),TX,WSC,TRE,ST,NG,NG,Natural Gas,3193126,288552,62581.187
50101,48241,48241,30.3419,-94.0656,"30.3419,-94.0656",WestRock (TX),TX,WSC,TRE,ST,WDS,WWW,Wood and Wood Waste,4886408,443150,96111.39
50103,33013,33013,43.128712,-71.459866,"43.128712,-71.459866",China Mill Hydro,NH,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,29333,29333,3294
50109,48277,48277,33.6968,-95.5577,"33.6968,-95.5577",Paris Energy Center,TX,WSC,TRE,CA,DFO,DFO,Distillate Petroleum,0,0,0
50109,48277,48277,33.6968,-95.5577,"33.6968,-95.5577",Paris Energy Center,TX,WSC,TRE,CA,NG,NG,Natural Gas,131887,131887,148922
50109,48277,48277,33.6968,-95.5577,"33.6968,-95.5577",Paris Energy Center,TX,WSC,TRE,CT,DFO,DFO,Distillate Petroleum,0,0,0
50109,48277,48277,33.6968,-95.5577,"33.6968,-95.5577",Paris Energy Center,TX,WSC,TRE,CT,NG,NG,Natural Gas,4035301,4035301,311892
50110,6089,06089,40.8767,-121.7016,"40.8767,-121.7016",Sierra Pacific Burney Facility,CA,PACC,WECC,ST,WDS,WWW,Wood and Wood Waste,1736226,329967,67193
50111,6091,06091,39.6699,-120.2394,"39.6699,-120.2394",Sierra Pacific Loyalton Facility,CA,PACC,WECC,ST,DFO,DFO,Distillate Petroleum,0,0,0
50111,6091,06091,39.6699,-120.2394,"39.6699,-120.2394",Sierra Pacific Loyalton Facility,CA,PACC,WECC,ST,WDS,WWW,Wood and Wood Waste,502113,502113,29661
50112,6063,06063,39.941165,-120.909211,"39.941165,-120.909211",Sierra Pacific Quincy Facility,CA,PACC,WECC,ST,WDS,WWW,Wood and Wood Waste,3772746,3772746,145449
50115,6029,06029,35.0329,-117.701,"35.0329,-117.701",US Borax,CA,PACC,WECC,GT,NG,NG,Natural Gas,4014690,1508648,296532
50118,48453,48453,30.2867,-97.7356,"30.2867,-97.7356",Hal C Weaver Power Plant,TX,WSC,TRE,CA,DFO,DFO,Distillate Petroleum,0,0,0
50118,48453,48453,30.2867,-97.7356,"30.2867,-97.7356",Hal C Weaver Power Plant,TX,WSC,TRE,CA,NG,NG,Natural Gas,1008139,398620,95664.31
50118,48453,48453,30.2867,-97.7356,"30.2867,-97.7356",Hal C Weaver Power Plant,TX,WSC,TRE,CT,DFO,DFO,Distillate Petroleum,0,0,0
50118,48453,48453,30.2867,-97.7356,"30.2867,-97.7356",Hal C Weaver Power Plant,TX,WSC,TRE,CT,NG,NG,Natural Gas,2945208,992550,236552.93
50119,6013,06013,38.0417,-122.2583,"38.0417,-122.2583",Phillips 66 Rodeo Refinery,CA,PACC,WECC,GT,NG,NG,Natural Gas,2026053,480068,104876.92
50119,6013,06013,38.0417,-122.2583,"38.0417,-122.2583",Phillips 66 Rodeo Refinery,CA,PACC,WECC,GT,OG,OOG,Other Gases,5438417,1299981,283937.08
50121,48355,48355,27.8175,-97.4814,"27.8175,-97.4814",Valero Refinery Corpus Christi West,TX,WSC,TRE,ST,NG,NG,Natural Gas,491535,491535,34052.119
50121,48355,48355,27.8175,-97.4814,"27.8175,-97.4814",Valero Refinery Corpus Christi West,TX,WSC,TRE,ST,OG,OOG,Other Gases,1097760,1097760,76049.507
50121,48355,48355,27.8175,-97.4814,"27.8175,-97.4814",Valero Refinery Corpus Christi West,TX,WSC,TRE,ST,PC,PC,Petroleum Coke,1167146,1167146,80856.374
50121,48355,48355,27.8175,-97.4814,"27.8175,-97.4814",Valero Refinery Corpus Christi West,TX,WSC,TRE,ST,WH,OTH,Other (including nonbiogenic MSW),234,234,26
50123,36001,36001,42.712356,-73.957324,"42.712356,-73.957324",Normanskill Hydro Project,NY,MAT,NPCC,HY,WAT,HYC,Hydroelectric Conventional,22351,22351,2510
50126,50027,50027,43.5933,-72.3506,"43.5933,-72.3506",Ottauquechee Hydro,VT,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,12039,12039,1352
50127,48009,48009,33.8625,-98.5894,"33.8625,-98.5894",Signal Hill Generating LLC,TX,WSC,TRE,CA,NG,NG,Natural Gas,0,0,2313
50127,48009,48009,33.8625,-98.5894,"33.8625,-98.5894",Signal Hill Generating LLC,TX,WSC,TRE,CT,NG,NG,Natural Gas,198106,198106,12363
50129,6033,06033,39.0788,-122.535556,"39.0788,-122.535556",Indian Valley Dam Hydro Project,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,73776,73776,8285
50131,6019,06019,36.1807,-120.3885,"36.1807,-120.3885",Coalinga Cogeneration,CA,PACC,WECC,GT,NG,NG,Natural Gas,0,0,0
50134,6029,06029,35.452577,-118.985313,"35.452577,-118.985313",Sycamore Cogeneration,CA,PACC,WECC,GT,NG,NG,Natural Gas,7048486,3683007,573204
50136,36059,36059,40.6853,-73.4258,"40.6853,-73.4258",South Oaks Hospital,NY,MAT,NPCC,IC,NG,NG,Natural Gas,83788,24851,5948
50137,48157,48157,29.2639,-95.8997,"29.2639,-95.8997",Newgulf Cogen,TX,WSC,TRE,GT,NG,NG,Natural Gas,159844,159844,6563
50141,48203,48203,32.574722,-94.373889,"32.574722,-94.373889",Snider Industries,TX,WSC,MRO,ST,WDS,WWW,Wood and Wood Waste,598012,161406,11804
50146,13051,13051,32.143989,-81.14655,"32.143989,-81.14655",Imperial Savannah LP,GA,SAT,SERC,ST,BIT,COL,Coal ,488398,42807,8853.145
50146,13051,13051,32.143989,-81.14655,"32.143989,-81.14655",Imperial Savannah LP,GA,SAT,SERC,ST,NG,NG,Natural Gas,2270591,201413,41654.855
50146,13051,13051,32.143989,-81.14655,"32.143989,-81.14655",Imperial Savannah LP,GA,SAT,SERC,ST,RFO,RFO,Residual Petroleum,0,0,0
50147,6073,06073,33.051,-117.175,"33.051,-117.175",R E Badger Filtration Plant,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,0,0,0
50148,6037,06037,33.78856,-118.229392,"33.78856,-118.229392",Linde Wilmington,CA,PACC,WECC,CA,NG,NG,Natural Gas,0,0,0
50148,6037,06037,33.78856,-118.229392,"33.78856,-118.229392",Linde Wilmington,CA,PACC,WECC,CT,NG,NG,Natural Gas,0,0,0
50150,48057,48057,28.5105,-96.7706,"28.5105,-96.7706",Union Carbide Seadrift Cogen,TX,WSC,TRE,CA,NG,NG,Natural Gas,777001,709483,157124.13
50150,48057,48057,28.5105,-96.7706,"28.5105,-96.7706",Union Carbide Seadrift Cogen,TX,WSC,TRE,CA,OG,OOG,Other Gases,762461,117430,14689.056
50150,48057,48057,28.5105,-96.7706,"28.5105,-96.7706",Union Carbide Seadrift Cogen,TX,WSC,TRE,CT,NG,NG,Natural Gas,7456000,5069162,565714.67
50150,48057,48057,28.5105,-96.7706,"28.5105,-96.7706",Union Carbide Seadrift Cogen,TX,WSC,TRE,CT,OG,OOG,Other Gases,0,0,0
50152,22089,22089,29.9861,-90.4414,"29.9861,-90.4414",Dow St Charles Operations,LA,WSC,SERC,CA,NG,NG,Natural Gas,1260674,1093716,315622.54
50152,22089,22089,29.9861,-90.4414,"29.9861,-90.4414",Dow St Charles Operations,LA,WSC,SERC,CA,OG,OOG,Other Gases,1814255,101756,21420.572
50152,22089,22089,29.9861,-90.4414,"29.9861,-90.4414",Dow St Charles Operations,LA,WSC,SERC,CT,NG,NG,Natural Gas,25358921,8712631,1749326.8
50152,22089,22089,29.9861,-90.4414,"29.9861,-90.4414",Dow St Charles Operations,LA,WSC,SERC,CT,OG,OOG,Other Gases,0,0,0
50153,48167,48167,29.37612,-94.946477,"29.37612,-94.946477",Texas City Plant Union Carbide,TX,WSC,TRE,ST,NG,NG,Natural Gas,0,0,0
50153,48167,48167,29.37612,-94.946477,"29.37612,-94.946477",Texas City Plant Union Carbide,TX,WSC,TRE,ST,PUR,OTH,Other (including nonbiogenic MSW),626431,626431,70346
50156,6089,06089,40.534454,-121.959109,"40.534454,-121.959109",Bear Creek,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,55513,55513,6234
50157,26111,26111,43.6773,-84.3802,"43.6773,-84.3802",Sanford Dam,MI,ENC,RFC,HY,WAT,HYC,Hydroelectric Conventional,119789,119789,13452
50158,26111,26111,43.814,-84.3767,"43.814,-84.3767",Edenville,MI,ENC,RFC,HY,WAT,HYC,Hydroelectric Conventional,0,0,0
50159,26111,26111,44.0411,-84.3418,"44.0411,-84.3418",Secord,MI,ENC,RFC,HY,WAT,HYC,Hydroelectric Conventional,50384,50384,5658
50160,26035,26035,43.9599,-84.336,"43.9599,-84.336",Smallwood,MI,ENC,RFC,HY,WAT,HYC,Hydroelectric Conventional,44213,44213,4965
50166,25013,25013,42.163378,-72.827509,"42.163378,-72.827509",International Paper Woronoco Mill,MA,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,59833,59833,6719
50169,20173,20173,37.581339,-97.424133,"37.581339,-97.424133",Wichita Plant,KS,WNC,MRO,GT,NG,NG,Natural Gas,0,0,0
50170,6029,06029,35.093046,-119.443617,"35.093046,-119.443617",Berry Cogen,CA,PACC,WECC,GT,NG,NG,Natural Gas,3858039,1479587,292321
50175,51025,51025,36.696,-77.56,"36.696,-77.56",Emporia,VA,SAT,SERC,HY,WAT,HYC,Hydroelectric Conventional,62816,62816,7054
50176,36019,36019,44.510739,-73.913079,"44.510739,-73.913079",Union Falls,NY,MAT,NPCC,HY,WAT,HYC,Hydroelectric Conventional,86877,86877,9756
50177,44007,44007,42.014467,-71.5444,"42.014467,-71.5444",Blackstone/Tupperware,RI,NEW,NPCC,HY,WAT,HYC,Hydroelectric Conventional,32415,32415,3640
50178,51083,51083,36.7817,-78.9236,"36.7817,-78.9236",Halifax,VA,SAT,SERC,HY,WAT,HYC,Hydroelectric Conventional,19484,19484,2188
50179,6093,06093,41.2792,-122.3292,"41.2792,-122.3292",Box Canyon Dam,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,186362,186362,20928
50180,6089,06089,40.670536,-121.890645,"40.670536,-121.890645",Olsen,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,126165,126165,14168
50184,28087,28087,33.3602,-88.46,"33.3602,-88.46",Columbus MS,MS,ESC,SERC,ST,BIT,COL,Coal ,0,0,0
50184,28087,28087,33.3602,-88.46,"33.3602,-88.46",Columbus MS,MS,ESC,SERC,ST,BLQ,WWW,Wood and Wood Waste,12089612,1652456,391184.63
50184,28087,28087,33.3602,-88.46,"33.3602,-88.46",Columbus MS,MS,ESC,SERC,ST,DFO,DFO,Distillate Petroleum,67218,8663,2046.724
50184,28087,28087,33.3602,-88.46,"33.3602,-88.46",Columbus MS,MS,ESC,SERC,ST,NG,NG,Natural Gas,956181,129467,30471.132
50184,28087,28087,33.3602,-88.46,"33.3602,-88.46",Columbus MS,MS,ESC,SERC,ST,WDS,WWW,Wood and Wood Waste,3580500,487623,115331
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,BIT,COL,Coal ,0,0,0
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,PC,PC,Petroleum Coke,0,0,0
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,RFO,RFO,Residual Petroleum,355987,28395,6241.612
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,SUB,COL,Coal ,0,0,0
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,WDL,WWW,Wood and Wood Waste,5161345,415465,91324.341
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,WDS,WWW,Wood and Wood Waste,1359153,109044,23969.047
50185,53027,53027,46.954071,-123.761086,"46.954071,-123.761086",Cosmo Specialty Fibers Plant,WA,PACC,WECC,ST,WO,WOO,Waste Oil,0,0,0
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,BLQ,WWW,Wood and Wood Waste,9201676,754953,148396.3
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,DFO,DFO,Distillate Petroleum,7095,627,123.072
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,NG,NG,Natural Gas,2722289,230746,45356.239
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,RFO,RFO,Residual Petroleum,51736,4448,874.527
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,SLW,ORW,Other Renewables ,632317,53035,10424.824
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,SUB,COL,Coal ,1451281,121233,23830.015
50187,53015,53015,46.1236,-122.9728,"46.1236,-122.9728",Nippon Dynawave Packaging Longview WA,WA,PACC,WECC,ST,WDS,WWW,Wood and Wood Waste,2797248,239637,47103.863
50188,37049,37049,35.212,-77.1144,"35.212,-77.1144",International Paper Co. - New Bern Mill,NC,SAT,SERC,ST,BLQ,WWW,Wood and Wood Waste,7212758,845824,173185.32
50188,37049,37049,35.212,-77.1144,"35.212,-77.1144",International Paper Co. - New Bern Mill,NC,SAT,SERC,ST,DFO,DFO,Distillate Petroleum,0,0,0
50188,37049,37049,35.212,-77.1144,"35.212,-77.1144",International Paper Co. - New Bern Mill,NC,SAT,SERC,ST,NG,NG,Natural Gas,1041524,119739,24517.127
50188,37049,37049,35.212,-77.1144,"35.212,-77.1144",International Paper Co. - New Bern Mill,NC,SAT,SERC,ST,OBG,ORW,Other Renewables ,0,0,0
50188,37049,37049,35.212,-77.1144,"35.212,-77.1144",International Paper Co. - New Bern Mill,NC,SAT,SERC,ST,RFO,RFO,Residual Petroleum,0,0,0
50189,37013,37013,35.8628,-76.7831,"35.8628,-76.7831",Domtar Paper Co LLC Plymouth NC,NC,SAT,SERC,ST,BIT,COL,Coal ,0,0,0
50189,37013,37013,35.8628,-76.7831,"35.8628,-76.7831",Domtar Paper Co LLC Plymouth NC,NC,SAT,SERC,ST,BLQ,WWW,Wood and Wood Waste,10777554,918679,193118.57
50189,37013,37013,35.8628,-76.7831,"35.8628,-76.7831",Domtar Paper Co LLC Plymouth NC,NC,SAT,SERC,ST,DFO,DFO,Distillate Petroleum,88499,7504,1577.666
50189,37013,37013,35.8628,-76.7831,"35.8628,-76.7831",Domtar Paper Co LLC Plymouth NC,NC,SAT,SERC,ST,NG,NG,Natural Gas,1450436,123080,25873.03
50189,37013,37013,35.8628,-76.7831,"35.8628,-76.7831",Domtar Paper Co LLC Plymouth NC,NC,SAT,SERC,ST,RFO,RFO,Residual Petroleum,0,0,0
50189,37013,37013,35.8628,-76.7831,"35.8628,-76.7831",Domtar Paper Co LLC Plymouth NC,NC,SAT,SERC,ST,WDS,WWW,Wood and Wood Waste,7728158,641033,134753.56
50190,55073,55073,44.8867,-89.6272,"44.8867,-89.6272",Domtar Paper Company Rothschild,WI,ENC,MRO,HY,WAT,HYC,Hydroelectric Conventional,40041,40041,4496.58
50190,55073,55073,44.8867,-89.6272,"44.8867,-89.6272",Domtar Paper Company Rothschild,WI,ENC,MRO,ST,DFO,DFO,Distillate Petroleum,0,0,0
50190,55073,55073,44.8867,-89.6272,"44.8867,-89.6272",Domtar Paper Company Rothschild,WI,ENC,MRO,ST,NG,NG,Natural Gas,0,0,0
50191,41039,41039,44.0569,-122.9555,"44.0569,-122.9555",IP Springfield Oregon,OR,PACC,WECC,ST,BLQ,WWW,Wood and Wood Waste,4013792,321730,67891.315
50191,41039,41039,44.0569,-122.9555,"44.0569,-122.9555",IP Springfield Oregon,OR,PACC,WECC,ST,DFO,DFO,Distillate Petroleum,0,0,0
50191,41039,41039,44.0569,-122.9555,"44.0569,-122.9555",IP Springfield Oregon,OR,PACC,WECC,ST,NG,NG,Natural Gas,1797243,146776,30972.685
50191,41039,41039,44.0569,-122.9555,"44.0569,-122.9555",IP Springfield Oregon,OR,PACC,WECC,ST,RFO,RFO,Residual Petroleum,0,0,0
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,BLQ,WWW,Wood and Wood Waste,10127773,1642083,235820.84
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,DFO,DFO,Distillate Petroleum,0,0,0
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,NG,NG,Natural Gas,6004930,964181,138466.85
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,OBS,ORW,Other Renewables ,2118816,344377,49456.314
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,PC,PC,Petroleum Coke,0,0,0
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,RFO,RFO,Residual Petroleum,0,0,0
50192,40023,40023,33.9961,-95.1114,"33.9961,-95.1114",International Paper Valliant OK,OK,WSC,MRO,ST,WDS,WWW,Wood and Wood Waste,0,0,0
50200,6059,06059,33.688721,-117.834793,"33.688721,-117.834793",B Braun Medical,CA,PACC,WECC,GT,NG,NG,Natural Gas,518554,162954,32476
50201,13241,13241,34.9536,-83.3786,"34.9536,-83.3786","Multitrade Rabun Gap, LLC",GA,SAT,SERC,ST,WDS,WWW,Wood and Wood Waste,2124258,2124258,117784
50203,36037,36037,43.0647,-78.2972,"43.0647,-78.2972",US Gypsum Oakfield,NY,MAT,NPCC,GT,NG,NG,Natural Gas,259458,91597,16837.38
50205,8067,08067,37.145556,-107.784722,"37.145556,-107.784722",Williams Ignacio Natural Gas Plant,CO,MTN,WECC,ST,NG,NG,Natural Gas,0,0,0
50205,8067,08067,37.145556,-107.784722,"37.145556,-107.784722",Williams Ignacio Natural Gas Plant,CO,MTN,WECC,ST,WH,OTH,Other (including nonbiogenic MSW),386957,386957,43454
50206,8007,08007,37.377715,-107.578745,"37.377715,-107.578745",Vallecito Hydroelectric,CO,MTN,WECC,HY,WAT,HYC,Hydroelectric Conventional,199873,199873,22445
50208,33007,33007,44.3274,-71.68,"44.3274,-71.68",Pinetree Power,NH,NEW,NPCC,ST,WDS,WWW,Wood and Wood Waste,1303546,1303546,80337
50210,6025,06025,33.1633,-115.6167,"33.1633,-115.6167",Vulcan-BN Geothermal Power Company,CA,PACC,WECC,ST,GEO,GEO,Geothermal,2124795,2124795,238607
50215,42133,42133,40.0017,-76.7183,"40.0017,-76.7183",York County Resource Recovery,PA,MAT,RFC,ST,DFO,DFO,Distillate Petroleum,0,0,0
50215,42133,42133,40.0017,-76.7183,"40.0017,-76.7183",York County Resource Recovery,PA,MAT,RFC,ST,MSB,MLG,Biogenic Municipal Solid Waste and Landfill Gas,1906906,1906906,107758.79
50215,42133,42133,40.0017,-76.7183,"40.0017,-76.7183",York County Resource Recovery,PA,MAT,RFC,ST,MSN,OTH,Other (including nonbiogenic MSW),2330736,2330736,131709.24
50215,42133,42133,40.0017,-76.7183,"40.0017,-76.7183",York County Resource Recovery,PA,MAT,RFC,ST,NG,NG,Natural Gas,288317,288317,15589.967
50216,6037,06037,33.816647,-118.244841,"33.816647,-118.244841",Watson Cogeneration,CA,PACC,WECC,CA,NG,NG,Natural Gas,886316,536072,163347.43
50216,6037,06037,33.816647,-118.244841,"33.816647,-118.244841",Watson Cogeneration,CA,PACC,WECC,CA,OG,OOG,Other Gases,2051412,199419,36236.774
50216,6037,06037,33.816647,-118.244841,"33.816647,-118.244841",Watson Cogeneration,CA,PACC,WECC,CA,WO,WOO,Waste Oil,0,0,773.798
50216,6037,06037,33.816647,-118.244841,"33.816647,-118.244841",Watson Cogeneration,CA,PACC,WECC,CT,NG,NG,Natural Gas,28101371,13905033,2460768.7
50216,6037,06037,33.816647,-118.244841,"33.816647,-118.244841",Watson Cogeneration,CA,PACC,WECC,CT,OG,OOG,Other Gases,4187394,2023560,367704.46
50216,6037,06037,33.816647,-118.244841,"33.816647,-118.244841",Watson Cogeneration,CA,PACC,WECC,CT,WO,WOO,Waste Oil,89877,48354,8012.869
50218,6077,06077,37.860653,-120.879153,"37.860653,-120.879153",Woodward Power Plant,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,19617,19617,2203
50219,6077,06077,37.830378,-120.806972,"37.830378,-120.806972",Frankenheimer Power Plant,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,112559,112559,12640
50223,6089,06089,41.028893,-121.892351,"41.028893,-121.892351",Nelson Creek,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,22921,22921,2574
50224,6111,06111,34.140501,-119.184529,"34.140501,-119.184529",Oxnard Wastewater Treatment Plant,CA,PACC,WECC,IC,NG,NG,Natural Gas,14711,10084,1211.839
50224,6111,06111,34.140501,-119.184529,"34.140501,-119.184529",Oxnard Wastewater Treatment Plant,CA,PACC,WECC,IC,OBG,ORW,Other Renewables ,62419,42963,5162.521
50224,6111,06111,34.140501,-119.184529,"34.140501,-119.184529",Oxnard Wastewater Treatment Plant,CA,PACC,WECC,IC,PG,WOO,Waste Oil,8,5,0.64
50225,23005,23005,43.6556,-70.3347,"43.6556,-70.3347",Regional Waste Systems,ME,NEW,NPCC,ST,MSB,MLG,Biogenic Municipal Solid Waste and Landfill Gas,796669,796669,35455.093
50225,23005,23005,43.6556,-70.3347,"43.6556,-70.3347",Regional Waste Systems,ME,NEW,NPCC,ST,MSN,OTH,Other (including nonbiogenic MSW),973695,973695,43333.299
50225,23005,23005,43.6556,-70.3347,"43.6556,-70.3347",Regional Waste Systems,ME,NEW,NPCC,ST,NG,NG,Natural Gas,15272,15272,626.608
50228,53031,53031,47.7197,-122.9431,"47.7197,-122.9431",Rocky Brook Hydroelectric,WA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,3918,3918,440
50229,48201,48201,29.6981,-95.2547,"29.6981,-95.2547",Texas Petrochemicals,TX,WSC,TRE,ST,NG,NG,Natural Gas,11351094,822019,201254.93
50229,48201,48201,29.6981,-95.2547,"29.6981,-95.2547",Texas Petrochemicals,TX,WSC,TRE,ST,OG,OOG,Other Gases,826672,59747,14627.069
50230,23027,23027,44.3331,-69.2019,"44.3331,-69.2019",Robbins Lumber,ME,NEW,NPCC,IC,DFO,DFO,Distillate Petroleum,138,138,32
50230,23027,23027,44.3331,-69.2019,"44.3331,-69.2019",Robbins Lumber,ME,NEW,NPCC,ST,OBS,ORW,Other Renewables ,0,0,0
50230,23027,23027,44.3331,-69.2019,"44.3331,-69.2019",Robbins Lumber,ME,NEW,NPCC,ST,WDS,WWW,Wood and Wood Waste,0,0,0
50231,53039,53039,45.713079,-121.469178,"45.713079,-121.469178",SDS Lumber Gorge Energy Division,WA,PACC,WECC,ST,WDS,WWW,Wood and Wood Waste,318358,0,0
50233,6037,06037,34.124171,-117.805091,"34.124171,-117.805091",San Dimas Wash Generating Station,CA,PACC,WECC,HY,WAT,HYC,Hydroelectric Conventional,26903,26903,3021
50234,6037,06037,34.1019,-117.6381,"34.1019,-117.6381",San Antonio Regional Hospital,CA,PACC,WECC,IC,NG,NG,Natural Gas,162166,144025,10755.5
50240,18157,18157,40.4172,-86.9122,"40.4172,-86.9122",Purdue University,IN,ENC,RFC,IC,DFO,DFO,Distillate Petroleum,333,191,38.22
